Thread, #Threads, Test type, E6AXIS, Test #, Time (s)
2, 5, Read, 0, 1538, 0.012637989
3, 5, Read, 0, 1539, 0.010814294
4, 5, Read, 0, 1540, 0.010550085
1, 5, Read, 0, 1538, 0.010845793
2, 5, Read, 0, 1539, 0.010704364
0, 5, sync_write_read, 0, 509, 0.037388903
3, 5, Read, 0, 1540, 0.013101945
4, 5, Read, 0, 1541, 0.013386689
1, 5, Read, 0, 1539, 0.013080085
2, 5, Read, 0, 1540, 0.013214529
3, 5, Read, 0, 1541, 0.010660573
4, 5, Read, 0, 1542, 0.010281614
1, 5, Read, 0, 1540, 0.010465786
2, 5, Read, 0, 1541, 0.010372479
3, 5, Read, 0, 1542, 0.012515069
4, 5, Read, 0, 1543, 0.012516187
1, 5, Read, 0, 1541, 0.01282279
2, 5, Read, 0, 1542, 0.012898358
0, 5, sync_write_read, 0, 510, 0.03330668
3, 5, Read, 0, 1543, 0.009862218
4, 5, Read, 0, 1544, 0.010828472
1, 5, Read, 0, 1542, 0.0103803
2, 5, Read, 0, 1543, 0.010510833
3, 5, Read, 0, 1544, 0.013927748
4, 5, Read, 0, 1545, 0.012964567
1, 5, Read, 0, 1543, 0.013193857
2, 5, Read, 0, 1544, 0.012927622
3, 5, Read, 0, 1545, 0.009904052
4, 5, Read, 0, 1546, 0.010821069
1, 5, Read, 0, 1544, 0.010594853
2, 5, Read, 0, 1545, 0.010882599
0, 5, sync_write_read, 0, 511, 0.034087784
3, 5, Read, 0, 1546, 0.013654111
4, 5, Read, 0, 1547, 0.012738631
1, 5, Read, 0, 1545, 0.012890257
2, 5, Read, 0, 1546, 0.01266886
3, 5, Read, 0, 1547, 0.009792726
4, 5, Read, 0, 1548, 0.010529551
1, 5, Read, 0, 1546, 0.010113367
2, 5, Read, 0, 1547, 0.010771761
3, 5, Read, 0, 1548, 0.01367171
4, 5, Read, 0, 1549, 0.013092098
1, 5, Read, 0, 1547, 0.013442143
2, 5, Read, 0, 1548, 0.012925945
0, 5, sync_write_read, 0, 512, 0.036235403
3, 5, Read, 0, 1549, 0.010205139
4, 5, Read, 0, 1550, 0.010772808
1, 5, Read, 0, 1548, 0.010450142
2, 5, Read, 0, 1549, 0.010729088
3, 5, Read, 0, 1550, 0.010662808
4, 5, Read, 0, 1551, 0.012896612
1, 5, Read, 0, 1549, 0.013240091
2, 5, Read, 0, 1550, 0.01292413
3, 5, Read, 0, 1551, 0.012897031
4, 5, Read, 0, 1552, 0.010743545
1, 5, Read, 0, 1550, 0.010416548
2, 5, Read, 0, 1551, 0.010729716
0, 5, sync_write_read, 0, 513, 0.035037765
3, 5, Read, 0, 1552, 0.014216892
4, 5, Read, 0, 1553, 0.013447171
1, 5, Read, 0, 1551, 0.014174079
2, 5, Read, 0, 1552, 0.013755101
3, 5, Read, 0, 1553, 0.010232168
4, 5, Read, 0, 1554, 0.01098778
1, 5, Read, 0, 1552, 0.01023105
2, 5, Read, 0, 1553, 0.010887069
3, 5, Read, 0, 1554, 0.013664098
4, 5, Read, 0, 1555, 0.012891304
1, 5, Read, 0, 1553, 0.013281089
2, 5, Read, 0, 1554, 0.012697704
0, 5, sync_write_read, 0, 514, 0.036592154
3, 5, Read, 0, 1555, 0.009933526
4, 5, Read, 0, 1556, 0.010638993
1, 5, Read, 0, 1554, 0.010221412
2, 5, Read, 0, 1555, 0.010597646
3, 5, Read, 0, 1556, 0.0106091
4, 5, Read, 0, 1557, 0.012899127
1, 5, Read, 0, 1555, 0.013113469
2, 5, Read, 0, 1556, 0.01298545
3, 5, Read, 0, 1557, 0.013032523
4, 5, Read, 0, 1558, 0.010816599
1, 5, Read, 0, 1556, 0.01056971
2, 5, Read, 0, 1557, 0.01071498
0, 5, sync_write_read, 0, 515, 0.034272514
3, 5, Read, 0, 1558, 0.010771481
4, 5, Read, 0, 1559, 0.01295514
1, 5, Read, 0, 1557, 0.012789476
2, 5, Read, 0, 1558, 0.012953393
3, 5, Read, 0, 1559, 0.012829494
4, 5, Read, 0, 1560, 0.010620555
1, 5, Read, 0, 1558, 0.010837133
2, 5, Read, 0, 1559, 0.010450491
3, 5, Read, 0, 1560, 0.010659037
4, 5, Read, 0, 1561, 0.012585888
1, 5, Read, 0, 1559, 0.012559139
2, 5, Read, 0, 1560, 0.012765799
0, 5, sync_write_read, 0, 516, 0.03614901
3, 5, Read, 0, 1561, 0.013199514
4, 5, Read, 0, 1562, 0.010378485
1, 5, Read, 0, 1560, 0.011346973
2, 5, Read, 0, 1561, 0.011051406
3, 5, Read, 0, 1562, 0.010637037
4, 5, Read, 0, 1563, 0.013514079
1, 5, Read, 0, 1561, 0.012574224
2, 5, Read, 0, 1562, 0.012698403
3, 5, Read, 0, 1563, 0.012628142
4, 5, Read, 0, 1564, 0.009926193
1, 5, Read, 0, 1562, 0.010632288
2, 5, Read, 0, 1563, 0.010380719
0, 5, sync_write_read, 0, 517, 0.034904229
3, 5, Read, 0, 1564, 0.011076758
4, 5, Read, 0, 1565, 0.013793724
1, 5, Read, 0, 1563, 0.013078059
2, 5, Read, 0, 1564, 0.013484187
3, 5, Read, 0, 1565, 0.012778161
4, 5, Read, 0, 1566, 0.010174479
1, 5, Read, 0, 1564, 0.010837901
2, 5, Read, 0, 1565, 0.010361513
3, 5, Read, 0, 1566, 0.011057691
4, 5, Read, 0, 1567, 0.013662352
1, 5, Read, 0, 1565, 0.012926853
2, 5, Read, 0, 1566, 0.013247215
0, 5, sync_write_read, 0, 518, 0.036566871
3, 5, Read, 0, 1567, 0.012619831
4, 5, Read, 0, 1568, 0.009905869
1, 5, Read, 0, 1566, 0.010661132
2, 5, Read, 0, 1567, 0.010348103
3, 5, Read, 0, 1568, 0.010504129
4, 5, Read, 0, 1569, 0.010710859
1, 5, Read, 0, 1567, 0.01299453
2, 5, Read, 0, 1568, 0.013206428
3, 5, Read, 0, 1569, 0.013198186
4, 5, Read, 0, 1570, 0.013008567
1, 5, Read, 0, 1568, 0.011126136
2, 5, Read, 0, 1569, 0.010890631
0, 5, sync_write_read, 0, 519, 0.034737448
3, 5, Read, 0, 1570, 0.010898523
4, 5, Read, 0, 1571, 0.011033596
1, 5, Read, 0, 1569, 0.01278724
2, 5, Read, 0, 1570, 0.013046422
3, 5, Read, 0, 1571, 0.012926993
4, 5, Read, 0, 1572, 0.01273451
1, 5, Read, 0, 1570, 0.010673844
2, 5, Read, 0, 1571, 0.01040705
3, 5, Read, 0, 1572, 0.016109171
4, 5, Read, 0, 1573, 0.016164486
1, 5, Read, 0, 1571, 0.015720644
2, 5, Read, 0, 1572, 0.015925419
0, 5, sync_write_read, 0, 520, 0.03914597
3, 5, Read, 0, 1573, 0.009995755
4, 5, Read, 0, 1574, 0.010727062
1, 5, Read, 0, 1572, 0.01049931
2, 5, Read, 0, 1573, 0.010840206
3, 5, Read, 0, 1574, 0.010825679
4, 5, Read, 0, 1575, 0.013068212
1, 5, Read, 0, 1573, 0.01309559
2, 5, Read, 0, 1574, 0.012795971
3, 5, Read, 0, 1575, 0.012903666
4, 5, Read, 0, 1576, 0.010650726
1, 5, Read, 0, 1574, 0.010428072
2, 5, Read, 0, 1575, 0.010647234
0, 5, sync_write_read, 0, 521, 0.034213848
3, 5, Read, 0, 1576, 0.010564751
4, 5, Read, 0, 1577, 0.012473094
1, 5, Read, 0, 1575, 0.012574574
2, 5, Read, 0, 1576, 0.012800859
3, 5, Read, 0, 1577, 0.012525336
4, 5, Read, 0, 1578, 0.009956503
1, 5, Read, 0, 1576, 0.010835666
2, 5, Read, 0, 1577, 0.010875964
3, 5, Read, 0, 1578, 0.011270358
4, 5, Read, 0, 1579, 0.013750841
1, 5, Read, 0, 1577, 0.012807564
2, 5, Read, 0, 1578, 0.012588751
0, 5, sync_write_read, 0, 522, 0.03629023
3, 5, Read, 0, 1579, 0.012538675
4, 5, Read, 0, 1580, 0.009969005
1, 5, Read, 0, 1578, 0.011063977
2, 5, Read, 0, 1579, 0.010825609
3, 5, Read, 0, 1580, 0.011007684
4, 5, Read, 0, 1581, 0.013701533
1, 5, Read, 0, 1579, 0.012619551
2, 5, Read, 0, 1580, 0.012748897
3, 5, Read, 0, 1581, 0.012688835
4, 5, Read, 0, 1582, 0.010024948
1, 5, Read, 0, 1580, 0.010699475
2, 5, Read, 0, 1581, 0.010396294
0, 5, sync_write_read, 0, 523, 0.034746248
3, 5, Read, 0, 1582, 0.01111524
4, 5, Read, 0, 1583, 0.013866987
1, 5, Read, 0, 1581, 0.013232898
2, 5, Read, 0, 1582, 0.013670873
3, 5, Read, 0, 1583, 0.012759304
4, 5, Read, 0, 1584, 0.010046948
1, 5, Read, 0, 1582, 0.010690815
2, 5, Read, 0, 1583, 0.010226999
3, 5, Read, 0, 1584, 0.011020675
4, 5, Read, 0, 1585, 0.013697621
1, 5, Read, 0, 1583, 0.012981818
2, 5, Read, 0, 1584, 0.013312098
0, 5, sync_write_read, 0, 524, 0.036682179
3, 5, Read, 0, 1585, 0.012697075
4, 5, Read, 0, 1586, 0.010379951
1, 5, Read, 0, 1584, 0.011332027
2, 5, Read, 0, 1585, 0.010729856
3, 5, Read, 0, 1586, 0.011305488
4, 5, Read, 0, 1587, 0.014036003
1, 5, Read, 0, 1585, 0.013087558
2, 5, Read, 0, 1586, 0.013762155
3, 5, Read, 0, 1587, 0.013198815
4, 5, Read, 0, 1588, 0.010066154
1, 5, Read, 0, 1586, 0.011000631
2, 5, Read, 0, 1587, 0.010677894
0, 5, sync_write_read, 0, 525, 0.035338991
3, 5, Read, 0, 1588, 0.010848586
4, 5, Read, 0, 1589, 0.013614371
1, 5, Read, 0, 1587, 0.012665368
2, 5, Read, 0, 1588, 0.012969457
3, 5, Read, 0, 1589, 0.012584561
4, 5, Read, 0, 1590, 0.009781481
1, 5, Read, 0, 1588, 0.010589195
2, 5, Read, 0, 1589, 0.010140396
3, 5, Read, 0, 1590, 0.010546174
4, 5, Read, 0, 1591, 0.010752136
1, 5, Read, 0, 1589, 0.012974835
2, 5, Read, 0, 1590, 0.013222492
0, 5, sync_write_read, 0, 526, 0.036287157
3, 5, Read, 0, 1591, 0.01313526
4, 5, Read, 0, 1592, 0.012955139
1, 5, Read, 0, 1590, 0.01067978
2, 5, Read, 0, 1591, 0.010418853
3, 5, Read, 0, 1592, 0.010452097
4, 5, Read, 0, 1593, 0.010625723
1, 5, Read, 0, 1591, 0.01276999
2, 5, Read, 0, 1592, 0.012613615
3, 5, Read, 0, 1593, 0.013096707
4, 5, Read, 0, 1594, 0.012949202
1, 5, Read, 0, 1592, 0.010844675
2, 5, Read, 0, 1593, 0.011028218
0, 5, sync_write_read, 0, 527, 0.034176902
3, 5, Read, 0, 1594, 0.01052585
4, 5, Read, 0, 1595, 0.010690536
1, 5, Read, 0, 1593, 0.013288492
2, 5, Read, 0, 1594, 0.023314766
3, 5, Read, 0, 1595, 0.023344589
4, 5, Read, 0, 1596, 0.023384468
1, 5, Read, 0, 1594, 0.022687592
2, 5, Read, 0, 1595, 0.012628282
3, 5, Read, 0, 1596, 0.012629958
4, 5, Read, 0, 1597, 0.01255425
1, 5, Read, 0, 1595, 0.009811722
2, 5, Read, 0, 1596, 0.010557977
0, 5, sync_write_read, 0, 528, 0.046192467
3, 5, Read, 0, 1597, 0.010612662
4, 5, Read, 0, 1598, 0.010589545
1, 5, Read, 0, 1596, 0.010805983
2, 5, Read, 0, 1597, 0.013027216
3, 5, Read, 0, 1598, 0.01323157
4, 5, Read, 0, 1599, 0.013304834
1, 5, Read, 0, 1597, 0.013116612
2, 5, Read, 0, 1598, 0.010938402
3, 5, Read, 0, 1599, 0.010827076
4, 5, Read, 0, 1600, 0.010720078
1, 5, Read, 0, 1598, 0.010862764
2, 5, Read, 0, 1599, 0.013017507
0, 5, sync_write_read, 0, 529, 0.037395398
3, 5, Read, 0, 1600, 0.012963939
4, 5, Read, 0, 1601, 0.013115006
1, 5, Read, 0, 1599, 0.012935863
2, 5, Read, 0, 1600, 0.010725246
3, 5, Read, 0, 1601, 0.010552809
4, 5, Read, 0, 1602, 0.010522777
1, 5, Read, 0, 1600, 0.010723501
2, 5, Read, 0, 1601, 0.012968548
3, 5, Read, 0, 1602, 0.013432295
4, 5, Read, 0, 1603, 0.013437324
1, 5, Read, 0, 1601, 0.013270263
2, 5, Read, 0, 1602, 0.011061392
0, 5, sync_write_read, 0, 530, 0.034426095
3, 5, Read, 0, 1603, 0.010571875
4, 5, Read, 0, 1604, 0.010481431
1, 5, Read, 0, 1602, 0.010610986
2, 5, Read, 0, 1603, 0.012797089
3, 5, Read, 0, 1604, 0.012997044
4, 5, Read, 0, 1605, 0.013037761
1, 5, Read, 0, 1603, 0.012865882
2, 5, Read, 0, 1604, 0.010682783
3, 5, Read, 0, 1605, 0.010538142
4, 5, Read, 0, 1606, 0.010508669
1, 5, Read, 0, 1604, 0.010753811
2, 5, Read, 0, 1605, 0.012533646
0, 5, sync_write_read, 0, 531, 0.036066038
3, 5, Read, 0, 1606, 0.012580091
4, 5, Read, 0, 1607, 0.012648606
1, 5, Read, 0, 1605, 0.012606002
2, 5, Read, 0, 1606, 0.010047995
3, 5, Read, 0, 1607, 0.010311087
4, 5, Read, 0, 1608, 0.010823653
1, 5, Read, 0, 1606, 0.010810663
2, 5, Read, 0, 1607, 0.013508701
3, 5, Read, 0, 1608, 0.01310411
4, 5, Read, 0, 1609, 0.012548942
1, 5, Read, 0, 1607, 0.012626396
2, 5, Read, 0, 1608, 0.009925494
0, 5, sync_write_read, 0, 532, 0.034223835
3, 5, Read, 0, 1609, 0.010311577
4, 5, Read, 0, 1610, 0.010653939
1, 5, Read, 0, 1608, 0.010386726
2, 5, Read, 0, 1609, 0.010573202
3, 5, Read, 0, 1610, 0.013083508
4, 5, Read, 0, 1611, 0.012868257
1, 5, Read, 0, 1609, 0.013024281
2, 5, Read, 0, 1610, 0.013179609
3, 5, Read, 0, 1611, 0.010753462
4, 5, Read, 0, 1612, 0.01094846
1, 5, Read, 0, 1610, 0.010878757
2, 5, Read, 0, 1611, 0.010715469
0, 5, sync_write_read, 0, 533, 0.036677988
3, 5, Read, 0, 1612, 0.012990898
4, 5, Read, 0, 1613, 0.012988454
1, 5, Read, 0, 1611, 0.013024631
2, 5, Read, 0, 1612, 0.012862669
3, 5, Read, 0, 1613, 0.010470116
4, 5, Read, 0, 1614, 0.010338117
1, 5, Read, 0, 1612, 0.010388402
2, 5, Read, 0, 1613, 0.010542262
3, 5, Read, 0, 1614, 0.012581139
4, 5, Read, 0, 1615, 0.012782491
1, 5, Read, 0, 1613, 0.012633939
2, 5, Read, 0, 1614, 0.012775926
0, 5, sync_write_read, 0, 534, 0.034832433
3, 5, Read, 0, 1615, 0.011620402
4, 5, Read, 0, 1616, 0.011594142
1, 5, Read, 0, 1614, 0.011677114
2, 5, Read, 0, 1615, 0.011645335
3, 5, Read, 0, 1616, 0.012878034
4, 5, Read, 0, 1617, 0.013109767
1, 5, Read, 0, 1615, 0.013229755
2, 5, Read, 0, 1616, 0.012988384
3, 5, Read, 0, 1617, 0.011023539
4, 5, Read, 0, 1618, 0.010678174
1, 5, Read, 0, 1616, 0.010628516
2, 5, Read, 0, 1617, 0.010733767
0, 5, sync_write_read, 0, 535, 0.036662414
3, 5, Read, 0, 1618, 0.013605502
4, 5, Read, 0, 1619, 0.01350926
1, 5, Read, 0, 1617, 0.013505977
2, 5, Read, 0, 1618, 0.013420282
3, 5, Read, 0, 1619, 0.010799697
4, 5, Read, 0, 1620, 0.011073406
1, 5, Read, 0, 1618, 0.01088204
2, 5, Read, 0, 1619, 0.01100573
3, 5, Read, 0, 1620, 0.013174092
4, 5, Read, 0, 1621, 0.012877825
1, 5, Read, 0, 1619, 0.012976301
2, 5, Read, 0, 1620, 0.012850936
0, 5, sync_write_read, 0, 536, 0.035311054
3, 5, Read, 0, 1621, 0.010412148
4, 5, Read, 0, 1622, 0.010554415
1, 5, Read, 0, 1620, 0.010641227
2, 5, Read, 0, 1621, 0.010725317
3, 5, Read, 0, 1622, 0.012675285
4, 5, Read, 0, 1623, 0.013017717
1, 5, Read, 0, 1621, 0.012930485
2, 5, Read, 0, 1622, 0.012882574
3, 5, Read, 0, 1623, 0.010982751
4, 5, Read, 0, 1624, 0.010812897
1, 5, Read, 0, 1622, 0.010760587
2, 5, Read, 0, 1623, 0.010841533
3, 5, Read, 0, 1624, 0.012537558
4, 5, Read, 0, 1625, 0.012449488
1, 5, Read, 0, 1623, 0.012393615
2, 5, Read, 0, 1624, 0.012388796
0, 5, sync_write_read, 0, 537, 0.046193653
3, 5, Read, 0, 1625, 0.011851647
4, 5, Read, 0, 1626, 0.011903748
1, 5, Read, 0, 1624, 0.011951241
2, 5, Read, 0, 1625, 0.01193811
3, 5, Read, 0, 1626, 0.012636732
4, 5, Read, 0, 1627, 0.01278312
1, 5, Read, 0, 1625, 0.012829145
2, 5, Read, 0, 1626, 0.012699171
3, 5, Read, 0, 1627, 0.010823233
4, 5, Read, 0, 1628, 0.010476682
1, 5, Read, 0, 1626, 0.01104917
2, 5, Read, 0, 1627, 0.011183545
0, 5, sync_write_read, 0, 538, 0.03870569
3, 5, Read, 0, 1628, 0.013148739
4, 5, Read, 0, 1629, 0.013457368
1, 5, Read, 0, 1627, 0.013010872
2, 5, Read, 0, 1628, 0.012831589
3, 5, Read, 0, 1629, 0.010731183
4, 5, Read, 0, 1630, 0.010434427
1, 5, Read, 0, 1628, 0.010431913
2, 5, Read, 0, 1629, 0.01061378
3, 5, Read, 0, 1630, 0.012631285
4, 5, Read, 0, 1631, 0.012776764
1, 5, Read, 0, 1629, 0.012522961
2, 5, Read, 0, 1630, 0.012556555
0, 5, sync_write_read, 0, 539, 0.033168673
3, 5, Read, 0, 1631, 0.010856688
4, 5, Read, 0, 1632, 0.0101911
1, 5, Read, 0, 1630, 0.010911932
2, 5, Read, 0, 1631, 0.010993786
3, 5, Read, 0, 1632, 0.012752111
4, 5, Read, 0, 1633, 0.013375793
1, 5, Read, 0, 1631, 0.012713768
2, 5, Read, 0, 1632, 0.012661247
3, 5, Read, 0, 1633, 0.010781887
4, 5, Read, 0, 1634, 0.010463132
1, 5, Read, 0, 1632, 0.011146808
2, 5, Read, 0, 1633, 0.011187735
0, 5, sync_write_read, 0, 540, 0.037573982
3, 5, Read, 0, 1634, 0.013114516
4, 5, Read, 0, 1635, 0.013401634
1, 5, Read, 0, 1633, 0.012851634
2, 5, Read, 0, 1634, 0.012771876
3, 5, Read, 0, 1635, 0.010654078
4, 5, Read, 0, 1636, 0.010284687
1, 5, Read, 0, 1634, 0.010651355
2, 5, Read, 0, 1635, 0.010555602
3, 5, Read, 0, 1636, 0.013384523
4, 5, Read, 0, 1637, 0.013733939
1, 5, Read, 0, 1635, 0.013274663
2, 5, Read, 0, 1636, 0.013338428
0, 5, sync_write_read, 0, 541, 0.033967099
3, 5, Read, 0, 1637, 0.010558326
4, 5, Read, 0, 1638, 0.010178459
1, 5, Read, 0, 1636, 0.010607145
2, 5, Read, 0, 1637, 0.010409843
3, 5, Read, 0, 1638, 0.012757139
4, 5, Read, 0, 1639, 0.013019253
1, 5, Read, 0, 1637, 0.01277013
2, 5, Read, 0, 1638, 0.013054104
3, 5, Read, 0, 1639, 0.010887768
4, 5, Read, 0, 1640, 0.01070611
1, 5, Read, 0, 1638, 0.010921151
2, 5, Read, 0, 1639, 0.010732579
0, 5, sync_write_read, 0, 542, 0.034437969
3, 5, Read, 0, 1640, 0.01307778
4, 5, Read, 0, 1641, 0.013264466
1, 5, Read, 0, 1639, 0.0130298
2, 5, Read, 0, 1640, 0.013188758
3, 5, Read, 0, 1641, 0.010629634
4, 5, Read, 0, 1642, 0.010344542
1, 5, Read, 0, 1640, 0.010414034
2, 5, Read, 0, 1641, 0.010342726
3, 5, Read, 0, 1642, 0.01245745
4, 5, Read, 0, 1643, 0.012440339
1, 5, Read, 0, 1641, 0.01254999
2, 5, Read, 0, 1642, 0.01239166
0, 5, sync_write_read, 0, 543, 0.035995988
3, 5, Read, 0, 1643, 0.009867805
4, 5, Read, 0, 1644, 0.010826447
1, 5, Read, 0, 1642, 0.01020912
2, 5, Read, 0, 1643, 0.010968015
3, 5, Read, 0, 1644, 0.013530841
4, 5, Read, 0, 1645, 0.013031965
1, 5, Read, 0, 1643, 0.013720809
2, 5, Read, 0, 1644, 0.013000955
3, 5, Read, 0, 1645, 0.010383722
4, 5, Read, 0, 1646, 0.010928764
1, 5, Read, 0, 1644, 0.010202973
2, 5, Read, 0, 1645, 0.010911025
0, 5, sync_write_read, 0, 544, 0.03489941
3, 5, Read, 0, 1646, 0.013635044
4, 5, Read, 0, 1647, 0.012640923
1, 5, Read, 0, 1645, 0.01319253
2, 5, Read, 0, 1646, 0.012557603
3, 5, Read, 0, 1647, 0.009787907
4, 5, Read, 0, 1648, 0.010560491
1, 5, Read, 0, 1646, 0.010243062
2, 5, Read, 0, 1647, 0.010646326
3, 5, Read, 0, 1648, 0.010812268
4, 5, Read, 0, 1649, 0.013053825
1, 5, Read, 0, 1647, 0.013511215
2, 5, Read, 0, 1648, 0.013181075
0, 5, sync_write_read, 0, 545, 0.036478661
3, 5, Read, 0, 1649, 0.013150555
4, 5, Read, 0, 1650, 0.010905228
1, 5, Read, 0, 1648, 0.010444974
2, 5, Read, 0, 1649, 0.010822186
3, 5, Read, 0, 1650, 0.010818903
4, 5, Read, 0, 1651, 0.01300738
1, 5, Read, 0, 1649, 0.013230383
2, 5, Read, 0, 1650, 0.012957094
3, 5, Read, 0, 1651, 0.013037621
4, 5, Read, 0, 1652, 0.010846142
1, 5, Read, 0, 1650, 0.01062272
2, 5, Read, 0, 1651, 0.010819043
0, 5, sync_write_read, 0, 546, 0.034462832
3, 5, Read, 0, 1652, 0.014085939
4, 5, Read, 0, 1653, 0.013387108
1, 5, Read, 0, 1651, 0.01364559
2, 5, Read, 0, 1652, 0.013744136
3, 5, Read, 0, 1653, 0.010342446
4, 5, Read, 0, 1654, 0.010979678
1, 5, Read, 0, 1652, 0.010698568
2, 5, Read, 0, 1653, 0.010797183
3, 5, Read, 0, 1654, 0.013541806
4, 5, Read, 0, 1655, 0.012933837
1, 5, Read, 0, 1653, 0.013222352
2, 5, Read, 0, 1654, 0.012747361
0, 5, sync_write_read, 0, 547, 0.037429341
3, 5, Read, 0, 1655, 0.00993136
4, 5, Read, 0, 1656, 0.010523964
1, 5, Read, 0, 1654, 0.01016903
2, 5, Read, 0, 1655, 0.010449653
3, 5, Read, 0, 1656, 0.010492605
4, 5, Read, 0, 1657, 0.012146238
1, 5, Read, 0, 1655, 0.012200993
2, 5, Read, 0, 1656, 0.012164815
3, 5, Read, 0, 1657, 0.012364212
4, 5, Read, 0, 1658, 0.01000204
1, 5, Read, 0, 1656, 0.010880853
2, 5, Read, 0, 1657, 0.010245297
0, 5, sync_write_read, 0, 548, 0.033476674
3, 5, Read, 0, 1658, 0.010810663
4, 5, Read, 0, 1659, 0.01357498
1, 5, Read, 0, 1657, 0.012615292
2, 5, Read, 0, 1658, 0.013162637
3, 5, Read, 0, 1659, 0.0125326
4, 5, Read, 0, 1660, 0.009731266
1, 5, Read, 0, 1658, 0.010485691
2, 5, Read, 0, 1659, 0.010136485
3, 5, Read, 0, 1660, 0.010390288
4, 5, Read, 0, 1661, 0.010635361
1, 5, Read, 0, 1659, 0.012763495
2, 5, Read, 0, 1660, 0.012543285
0, 5, sync_write_read, 0, 549, 0.035844502
3, 5, Read, 0, 1661, 0.0128494
4, 5, Read, 0, 1662, 0.0129902
1, 5, Read, 0, 1660, 0.010835805
2, 5, Read, 0, 1661, 0.011020605
3, 5, Read, 0, 1662, 0.010638713
4, 5, Read, 0, 1663, 0.010487787
1, 5, Read, 0, 1661, 0.012370288
2, 5, Read, 0, 1662, 0.012379716
3, 5, Read, 0, 1663, 0.012843114
4, 5, Read, 0, 1664, 0.013083647
1, 5, Read, 0, 1662, 0.010330714
2, 5, Read, 0, 1663, 0.011259183
0, 5, sync_write_read, 0, 550, 0.034293118
3, 5, Read, 0, 1664, 0.010918218
4, 5, Read, 0, 1665, 0.010658968
1, 5, Read, 0, 1663, 0.013510378
2, 5, Read, 0, 1664, 0.012677519
3, 5, Read, 0, 1665, 0.012595875
4, 5, Read, 0, 1666, 0.012582466
1, 5, Read, 0, 1664, 0.009891202
2, 5, Read, 0, 1665, 0.010566079
3, 5, Read, 0, 1666, 0.010864021
4, 5, Read, 0, 1667, 0.010869119
1, 5, Read, 0, 1665, 0.013622194
2, 5, Read, 0, 1666, 0.012864625
0, 5, sync_write_read, 0, 551, 0.036318165
3, 5, Read, 0, 1667, 0.012707482
4, 5, Read, 0, 1668, 0.012716981
1, 5, Read, 0, 1666, 0.00994931
2, 5, Read, 0, 1667, 0.01063124
3, 5, Read, 0, 1668, 0.010402789
4, 5, Read, 0, 1669, 0.0103143
1, 5, Read, 0, 1667, 0.010496097
2, 5, Read, 0, 1668, 0.012700218
3, 5, Read, 0, 1669, 0.013064301
4, 5, Read, 0, 1670, 0.013193368
1, 5, Read, 0, 1668, 0.013096009
2, 5, Read, 0, 1669, 0.010893075
0, 5, sync_write_read, 0, 552, 0.034221671
3, 5, Read, 0, 1670, 0.011099177
4, 5, Read, 0, 1671, 0.010925691
1, 5, Read, 0, 1669, 0.011010478
2, 5, Read, 0, 1670, 0.013114028
3, 5, Read, 0, 1671, 0.012639456
4, 5, Read, 0, 1672, 0.012722079
1, 5, Read, 0, 1670, 0.012594898
2, 5, Read, 0, 1671, 0.009573005
3, 5, Read, 0, 1672, 0.010401602
4, 5, Read, 0, 1673, 0.010455659
1, 5, Read, 0, 1671, 0.010600231
2, 5, Read, 0, 1672, 0.013498086
0, 5, sync_write_read, 0, 553, 0.035783181
3, 5, Read, 0, 1673, 0.012561793
4, 5, Read, 0, 1674, 0.012655031
1, 5, Read, 0, 1672, 0.012639107
2, 5, Read, 0, 1673, 0.009946656
3, 5, Read, 0, 1674, 0.010313882
4, 5, Read, 0, 1675, 0.010923735
1, 5, Read, 0, 1673, 0.010961519
2, 5, Read, 0, 1674, 0.01358825
3, 5, Read, 0, 1675, 0.013418326
4, 5, Read, 0, 1676, 0.012652377
1, 5, Read, 0, 1674, 0.012598459
2, 5, Read, 0, 1675, 0.009901469
0, 5, sync_write_read, 0, 554, 0.034271468
3, 5, Read, 0, 1676, 0.010058332
4, 5, Read, 0, 1677, 0.010385399
1, 5, Read, 0, 1675, 0.010250047
2, 5, Read, 0, 1676, 0.010453424
3, 5, Read, 0, 1677, 0.012440339
4, 5, Read, 0, 1678, 0.012698542
1, 5, Read, 0, 1676, 0.012502847
2, 5, Read, 0, 1677, 0.012490345
3, 5, Read, 0, 1678, 0.010725246
4, 5, Read, 0, 1679, 0.010245926
1, 5, Read, 0, 1677, 0.011075361
2, 5, Read, 0, 1678, 0.011113005
3, 5, Read, 0, 1679, 0.012837526
4, 5, Read, 0, 1680, 0.013175977
1, 5, Read, 0, 1678, 0.012547964
2, 5, Read, 0, 1679, 0.012544961
0, 5, sync_write_read, 0, 555, 0.045904999
3, 5, Read, 0, 1680, 0.0105651
4, 5, Read, 0, 1681, 0.010000643
1, 5, Read, 0, 1679, 0.010719589
2, 5, Read, 0, 1680, 0.010682084
3, 5, Read, 0, 1681, 0.012770479
4, 5, Read, 0, 1682, 0.013128485
1, 5, Read, 0, 1680, 0.012591615
2, 5, Read, 0, 1681, 0.012556136
3, 5, Read, 0, 1682, 0.010638643
4, 5, Read, 0, 1683, 0.010374992
1, 5, Read, 0, 1681, 0.01060938
2, 5, Read, 0, 1682, 0.010536885
0, 5, sync_write_read, 0, 556, 0.034114045
3, 5, Read, 0, 1683, 0.012891654
4, 5, Read, 0, 1684, 0.01262444
1, 5, Read, 0, 1682, 0.012986567
