thread nr: 0
thread nr: 3
Starting tests
thread nr: 2
Starting tests
Thread, #Threads, Test type, E6AXIS, Test #, Time (s)
thread nr: 1
Starting tests
Thread, #Threads, Test type, E6AXIS, Test #, Time (s)
thread nr: 4
Starting tests
Thread, #Threads, Test type, E6AXIS, Test #, Time (s)
Thread, #Threads, Test type, E6AXIS, Test #, Time (s)
Starting tests
Thread, #Threads, Test type, E6AXIS, Test #, Time (s)
1, 5, Read, true, 678, 0.012812383
3, 5, Read, true, 677, 0.012835152
4, 5, Read, true, 679, 0.010230072
2, 5, Read, true, 679, 0.011152047
1, 5, Read, true, 679, 0.011241304
3, 5, Read, true, 678, 0.011237043
4, 5, Read, true, 680, 0.013756847
2, 5, Read, true, 680, 0.012870491
1, 5, Read, true, 680, 0.012997393
3, 5, Read, true, 679, 0.013146086
4, 5, Read, true, 681, 0.010371779
2, 5, Read, true, 681, 0.01133119
0, 5, sync_write_read, true, 226, 0.035271105
1, 5, Read, true, 681, 0.011550282
3, 5, Read, true, 680, 0.011376726
4, 5, Read, true, 682, 0.014488295
2, 5, Read, true, 682, 0.013777101
1, 5, Read, true, 682, 0.013362803
3, 5, Read, true, 681, 0.013190504
4, 5, Read, true, 683, 0.010995881
2, 5, Read, true, 683, 0.010752694
1, 5, Read, true, 683, 0.010779164
3, 5, Read, true, 682, 0.011005939
4, 5, Read, true, 684, 0.013232269
2, 5, Read, true, 684, 0.013558568
0, 5, sync_write_read, true, 227, 0.037954826
1, 5, Read, true, 684, 0.013457088
3, 5, Read, true, 683, 0.013189177
4, 5, Read, true, 685, 0.010913469
2, 5, Read, true, 685, 0.010645139
1, 5, Read, true, 685, 0.011552377
3, 5, Read, true, 684, 0.014270111
4, 5, Read, true, 686, 0.013699787
2, 5, Read, true, 686, 0.014117787
1, 5, Read, true, 686, 0.01301653
3, 5, Read, true, 685, 0.010340071
4, 5, Read, true, 687, 0.011235577
2, 5, Read, true, 687, 0.011107837
0, 5, sync_write_read, true, 228, 0.035901982
1, 5, Read, true, 687, 0.011231317
3, 5, Read, true, 686, 0.013718225
4, 5, Read, true, 688, 0.012733253
2, 5, Read, true, 688, 0.01289312
1, 5, Read, true, 688, 0.013009336
3, 5, Read, true, 687, 0.011521507
4, 5, Read, true, 689, 0.011513056
2, 5, Read, true, 689, 0.011334053
1, 5, Read, true, 689, 0.01126498
3, 5, Read, true, 688, 0.013178003
4, 5, Read, true, 690, 0.013419513
2, 5, Read, true, 690, 0.013385012
0, 5, sync_write_read, true, 229, 0.03775103
1, 5, Read, true, 690, 0.013308327
3, 5, Read, true, 689, 0.011117825
4, 5, Read, true, 691, 0.010905507
2, 5, Read, true, 691, 0.011139265
1, 5, Read, true, 691, 0.01099644
3, 5, Read, true, 690, 0.013168993
4, 5, Read, true, 692, 0.013496689
2, 5, Read, true, 692, 0.013082879
1, 5, Read, true, 692, 0.013011012
3, 5, Read, true, 691, 0.01080277
4, 5, Read, true, 693, 0.010444904
2, 5, Read, true, 693, 0.010818834
0, 5, sync_write_read, true, 230, 0.034817276
1, 5, Read, true, 693, 0.010944758
3, 5, Read, true, 692, 0.013959946
4, 5, Read, true, 694, 0.014461756
2, 5, Read, true, 694, 0.013937247
1, 5, Read, true, 694, 0.013958968
3, 5, Read, true, 693, 0.011206873
4, 5, Read, true, 695, 0.011049729
2, 5, Read, true, 695, 0.011219933
1, 5, Read, true, 695, 0.013641469
3, 5, Read, true, 694, 0.012710625
4, 5, Read, true, 696, 0.012897939
2, 5, Read, true, 696, 0.012739469
0, 5, sync_write_read, true, 231, 0.038132642
1, 5, Read, true, 696, 0.010307107
3, 5, Read, true, 695, 0.011288586
4, 5, Read, true, 697, 0.011224821
2, 5, Read, true, 697, 0.011271336
1, 5, Read, true, 697, 0.013655298
3, 5, Read, true, 696, 0.012643298
4, 5, Read, true, 698, 0.012694003
2, 5, Read, true, 698, 0.012623672
1, 5, Read, true, 698, 0.010286783
3, 5, Read, true, 697, 0.011217697
4, 5, Read, true, 699, 0.011082066
2, 5, Read, true, 699, 0.011270497
0, 5, sync_write_read, true, 232, 0.035209295
1, 5, Read, true, 699, 0.013633507
3, 5, Read, true, 698, 0.012729761
4, 5, Read, true, 700, 0.012893329
2, 5, Read, true, 700, 0.012788009
1, 5, Read, true, 700, 0.011344668
3, 5, Read, true, 699, 0.011362339
4, 5, Read, true, 701, 0.011186618
2, 5, Read, true, 701, 0.011373792
1, 5, Read, true, 701, 0.013057946
3, 5, Read, true, 700, 0.013934384
4, 5, Read, true, 702, 0.013700904
2, 5, Read, true, 702, 0.013593209
0, 5, sync_write_read, true, 233, 0.037599335
1, 5, Read, true, 702, 0.011497272
3, 5, Read, true, 701, 0.010622579
4, 5, Read, true, 703, 0.011029615
2, 5, Read, true, 703, 0.010856758
1, 5, Read, true, 703, 0.013277317
3, 5, Read, true, 702, 0.013633717
4, 5, Read, true, 704, 0.013255387
2, 5, Read, true, 704, 0.013492847
1, 5, Read, true, 704, 0.010988897
3, 5, Read, true, 703, 0.010656593
4, 5, Read, true, 705, 0.011228244
2, 5, Read, true, 705, 0.011338872
0, 5, sync_write_read, true, 234, 0.038457195
1, 5, Read, true, 705, 0.013515964
3, 5, Read, true, 704, 0.01394912
4, 5, Read, true, 706, 0.013235621
2, 5, Read, true, 706, 0.013162289
1, 5, Read, true, 706, 0.011395164
3, 5, Read, true, 705, 0.011440072
4, 5, Read, true, 707, 0.011538619
2, 5, Read, true, 707, 0.011399634
1, 5, Read, true, 707, 0.013020301
3, 5, Read, true, 706, 0.013178352
4, 5, Read, true, 708, 0.013265304
2, 5, Read, true, 708, 0.013168085
0, 5, sync_write_read, true, 235, 0.035757829
1, 5, Read, true, 708, 0.011183895
3, 5, Read, true, 707, 0.010858224
4, 5, Read, true, 709, 0.010739145
2, 5, Read, true, 709, 0.010945456
1, 5, Read, true, 709, 0.013499622
3, 5, Read, true, 708, 0.013356168
4, 5, Read, true, 710, 0.01391839
2, 5, Read, true, 710, 0.013641329
1, 5, Read, true, 710, 0.011100085
3, 5, Read, true, 709, 0.011641844
4, 5, Read, true, 711, 0.011158961
2, 5, Read, true, 711, 0.013926212
0, 5, sync_write_read, true, 236, 0.037799989
1, 5, Read, true, 711, 0.013651387
3, 5, Read, true, 710, 0.012923292
4, 5, Read, true, 712, 0.012958701
2, 5, Read, true, 712, 0.010220294
1, 5, Read, true, 712, 0.010519843
3, 5, Read, true, 711, 0.011135425
4, 5, Read, true, 713, 0.011165386
2, 5, Read, true, 713, 0.013992003
1, 5, Read, true, 713, 0.013652435
3, 5, Read, true, 712, 0.013009755
4, 5, Read, true, 714, 0.013017019
2, 5, Read, true, 714, 0.011430923
0, 5, sync_write_read, true, 237, 0.035697067
1, 5, Read, true, 714, 0.011396072
3, 5, Read, true, 713, 0.011482326
4, 5, Read, true, 715, 0.01137505
2, 5, Read, true, 715, 0.012618085
1, 5, Read, true, 715, 0.01281406
3, 5, Read, true, 714, 0.012713698
4, 5, Read, true, 716, 0.012766149
2, 5, Read, true, 716, 0.010293418
1, 5, Read, true, 716, 0.011157354
3, 5, Read, true, 715, 0.011271056
4, 5, Read, true, 717, 0.011240117
2, 5, Read, true, 717, 0.013663539
0, 5, sync_write_read, true, 238, 0.036588242
2, 5, Read, true, 718, 0.009890155
4, 5, Read, true, 718, 0.014698168
3, 5, Read, true, 716, 0.016775807
1, 5, Read, true, 717, 0.018808187
2, 5, Read, true, 719, 0.005455373
4, 5, Read, true, 719, 0.007126116
3, 5, Read, true, 717, 0.009287075
1, 5, Read, true, 718, 0.013876974
2, 5, Read, true, 720, 0.01335505
4, 5, Read, true, 720, 0.013436695
3, 5, Read, true, 718, 0.013142733
1, 5, Read, true, 719, 0.012714815
0, 5, sync_write_read, true, 239, 0.037497087
2, 5, Read, true, 721, 0.012530574
4, 5, Read, true, 721, 0.012502917
3, 5, Read, true, 719, 0.01503606
1, 5, Read, true, 720, 0.01279164
2, 5, Read, true, 722, 0.013409875
4, 5, Read, true, 722, 0.013251056
3, 5, Read, true, 720, 0.011419749
1, 5, Read, true, 721, 0.011495806
2, 5, Read, true, 723, 0.010880434
4, 5, Read, true, 723, 0.011084021
3, 5, Read, true, 721, 0.013321806
1, 5, Read, true, 722, 0.013465609
0, 5, sync_write_read, true, 240, 0.037704166
2, 5, Read, true, 724, 0.013369577
4, 5, Read, true, 724, 0.013221304
3, 5, Read, true, 722, 0.011002238
1, 5, Read, true, 723, 0.010724898
2, 5, Read, true, 725, 0.010863742
4, 5, Read, true, 725, 0.010984777
3, 5, Read, true, 723, 0.013194694
1, 5, Read, true, 724, 0.013576238
2, 5, Read, true, 726, 0.013275851
4, 5, Read, true, 726, 0.013092307
3, 5, Read, true, 724, 0.010876243
1, 5, Read, true, 725, 0.01049498
0, 5, sync_write_read, true, 241, 0.035723467
2, 5, Read, true, 727, 0.011478485
4, 5, Read, true, 727, 0.014212282
3, 5, Read, true, 725, 0.013521691
1, 5, Read, true, 726, 0.013958548
2, 5, Read, true, 728, 0.01297693
4, 5, Read, true, 728, 0.010220713
3, 5, Read, true, 726, 0.011106021
1, 5, Read, true, 727, 0.01086018
2, 5, Read, true, 729, 0.011165806
4, 5, Read, true, 729, 0.013907495
3, 5, Read, true, 727, 0.013051729
1, 5, Read, true, 728, 0.013366994
0, 5, sync_write_read, true, 242, 0.03705576
2, 5, Read, true, 730, 0.013004866
4, 5, Read, true, 730, 0.010262059
3, 5, Read, true, 728, 0.011179354
1, 5, Read, true, 729, 0.010968573
2, 5, Read, true, 731, 0.01112837
4, 5, Read, true, 731, 0.013787088
3, 5, Read, true, 729, 0.012842555
1, 5, Read, true, 730, 0.01313072
2, 5, Read, true, 732, 0.012874473
4, 5, Read, true, 732, 0.010304034
3, 5, Read, true, 730, 0.011200796
1, 5, Read, true, 731, 0.010948948
0, 5, sync_write_read, true, 243, 0.035273061
2, 5, Read, true, 733, 0.011119151
4, 5, Read, true, 733, 0.013687006
3, 5, Read, true, 731, 0.012747361
1, 5, Read, true, 732, 0.012952066
2, 5, Read, true, 734, 0.013061437
4, 5, Read, true, 734, 0.010289297
3, 5, Read, true, 732, 0.011236973
1, 5, Read, true, 733, 0.011169717
2, 5, Read, true, 735, 0.011331189
4, 5, Read, true, 735, 0.014387235
3, 5, Read, true, 733, 0.013703139
1, 5, Read, true, 734, 0.013616536
0, 5, sync_write_read, true, 244, 0.037839379
2, 5, Read, true, 736, 0.013228707
4, 5, Read, true, 736, 0.011073684
3, 5, Read, true, 734, 0.010853615
1, 5, Read, true, 735, 0.011059646
2, 5, Read, true, 737, 0.014057933
4, 5, Read, true, 737, 0.013330187
3, 5, Read, true, 735, 0.013729469
1, 5, Read, true, 736, 0.013293031
2, 5, Read, true, 738, 0.010336021
4, 5, Read, true, 738, 0.011394326
3, 5, Read, true, 736, 0.011246053
1, 5, Read, true, 737, 0.011441818
0, 5, sync_write_read, true, 245, 0.035911969
2, 5, Read, true, 739, 0.014297698
4, 5, Read, true, 739, 0.013228148
3, 5, Read, true, 737, 0.013739736
1, 5, Read, true, 738, 0.013673806
2, 5, Read, true, 740, 0.011369742
4, 5, Read, true, 740, 0.011303672
3, 5, Read, true, 738, 0.010907463
1, 5, Read, true, 739, 0.010919196
2, 5, Read, true, 741, 0.013396326
4, 5, Read, true, 741, 0.013660955
3, 5, Read, true, 739, 0.013559616
1, 5, Read, true, 740, 0.013480555
0, 5, sync_write_read, true, 246, 0.037831975
2, 5, Read, true, 742, 0.011007056
4, 5, Read, true, 742, 0.010872332
3, 5, Read, true, 740, 0.011140803
1, 5, Read, true, 741, 0.011031291
2, 5, Read, true, 743, 0.013753844
4, 5, Read, true, 743, 0.014093971
3, 5, Read, true, 741, 0.013590136
1, 5, Read, true, 742, 0.013763063
2, 5, Read, true, 744, 0.011114961
4, 5, Read, true, 744, 0.010942872
3, 5, Read, true, 742, 0.011151977
1, 5, Read, true, 743, 0.011109862
0, 5, sync_write_read, true, 247, 0.038620414
2, 5, Read, true, 745, 0.01298985
4, 5, Read, true, 745, 0.013212644
3, 5, Read, true, 743, 0.012947736
1, 5, Read, true, 744, 0.01293258
2, 5, Read, true, 746, 0.011179215
4, 5, Read, true, 746, 0.011179354
3, 5, Read, true, 744, 0.011330421
1, 5, Read, true, 745, 0.011320853
2, 5, Read, true, 747, 0.013054942
4, 5, Read, true, 747, 0.013324599
3, 5, Read, true, 745, 0.013376701
1, 5, Read, true, 746, 0.013156142
0, 5, sync_write_read, true, 248, 0.035447454
2, 5, Read, true, 748, 0.011092612
4, 5, Read, true, 748, 0.010717704
3, 5, Read, true, 746, 0.010711837
1, 5, Read, true, 747, 0.010935468
2, 5, Read, true, 749, 0.012981469
4, 5, Read, true, 749, 0.013333469
3, 5, Read, true, 747, 0.013316638
1, 5, Read, true, 748, 0.013122479
2, 5, Read, true, 750, 0.01123851
4, 5, Read, true, 750, 0.010896078
3, 5, Read, true, 748, 0.010799767
1, 5, Read, true, 749, 0.011003145
0, 5, sync_write_read, true, 249, 0.037367112
2, 5, Read, true, 751, 0.013787787
4, 5, Read, true, 751, 0.013604244
3, 5, Read, true, 749, 0.013709704
1, 5, Read, true, 750, 0.013543552
2, 5, Read, true, 752, 0.010703596
4, 5, Read, true, 752, 0.011221539
3, 5, Read, true, 750, 0.011284047
1, 5, Read, true, 751, 0.01398886
2, 5, Read, true, 753, 0.013602638
4, 5, Read, true, 753, 0.01307324
3, 5, Read, true, 751, 0.01307331
1, 5, Read, true, 752, 0.010375551
0, 5, sync_write_read, true, 250, 0.035951011
2, 5, Read, true, 754, 0.011307932
4, 5, Read, true, 754, 0.011380567
3, 5, Read, true, 752, 0.011535056
1, 5, Read, true, 753, 0.014004854
2, 5, Read, true, 755, 0.013221374
4, 5, Read, true, 755, 0.012984263
3, 5, Read, true, 753, 0.013040415
1, 5, Read, true, 754, 0.011305628
2, 5, Read, true, 756, 0.0112031
4, 5, Read, true, 756, 0.011377913
3, 5, Read, true, 754, 0.011093869
1, 5, Read, true, 755, 0.013024002
0, 5, sync_write_read, true, 251, 0.037400846
2, 5, Read, true, 757, 0.013301343
4, 5, Read, true, 757, 0.01332453
3, 5, Read, true, 755, 0.013184847
1, 5, Read, true, 756, 0.011226637
2, 5, Read, true, 758, 0.011003005
4, 5, Read, true, 758, 0.010805424
3, 5, Read, true, 756, 0.01107557
1, 5, Read, true, 757, 0.013256225
2, 5, Read, true, 759, 0.013292124
4, 5, Read, true, 759, 0.013918041
3, 5, Read, true, 757, 0.013622473
1, 5, Read, true, 758, 0.011667685
0, 5, sync_write_read, true, 252, 0.035992356
2, 5, Read, true, 760, 0.011623126
4, 5, Read, true, 760, 0.011191507
3, 5, Read, true, 758, 0.013932917
1, 5, Read, true, 759, 0.012980841
2, 5, Read, true, 761, 0.012993621
4, 5, Read, true, 761, 0.012984961
3, 5, Read, true, 759, 0.010261919
1, 5, Read, true, 760, 0.011160707
2, 5, Read, true, 762, 0.011119292
4, 5, Read, true, 762, 0.011122015
3, 5, Read, true, 760, 0.013917831
1, 5, Read, true, 761, 0.013046072
0, 5, sync_write_read, true, 253, 0.037920465
2, 5, Read, true, 763, 0.01306025
4, 5, Read, true, 763, 0.013294358
3, 5, Read, true, 761, 0.010352993
1, 5, Read, true, 762, 0.011168249
2, 5, Read, true, 764, 0.011210154
4, 5, Read, true, 764, 0.010915914
3, 5, Read, true, 762, 0.013524695
1, 5, Read, true, 763, 0.012763634
2, 5, Read, true, 765, 0.012713139
4, 5, Read, true, 765, 0.012728294
3, 5, Read, true, 763, 0.010320028
1, 5, Read, true, 764, 0.011194999
0, 5, sync_write_read, true, 254, 0.035078832
2, 5, Read, true, 766, 0.01126079
4, 5, Read, true, 766, 0.011249964
3, 5, Read, true, 764, 0.013600123
1, 5, Read, true, 765, 0.012740866
2, 5, Read, true, 767, 0.012624581
4, 5, Read, true, 767, 0.012719075
3, 5, Read, true, 765, 0.01031025
1, 5, Read, true, 766, 0.011412694
2, 5, Read, true, 768, 0.01150691
4, 5, Read, true, 768, 0.011465704
3, 5, Read, true, 766, 0.014422225
1, 5, Read, true, 767, 0.013514428
0, 5, sync_write_read, true, 255, 0.037565391
2, 5, Read, true, 769, 0.013449126
4, 5, Read, true, 769, 0.013234365
3, 5, Read, true, 767, 0.011025564
1, 5, Read, true, 768, 0.010735792
2, 5, Read, true, 770, 0.010861437
4, 5, Read, true, 770, 0.011060554
3, 5, Read, true, 768, 0.013299596
1, 5, Read, true, 769, 0.013865729
2, 5, Read, true, 771, 0.013585317
4, 5, Read, true, 771, 0.013378586
3, 5, Read, true, 769, 0.011138986
1, 5, Read, true, 770, 0.010670072
0, 5, sync_write_read, true, 256, 0.035760832
2, 5, Read, true, 772, 0.011394675
4, 5, Read, true, 772, 0.014130359
3, 5, Read, true, 770, 0.013477063
1, 5, Read, true, 771, 0.01391853
2, 5, Read, true, 773, 0.013160961
4, 5, Read, true, 773, 0.01051265
3, 5, Read, true, 771, 0.01132686
1, 5, Read, true, 772, 0.01111545
2, 5, Read, true, 774, 0.011204428
4, 5, Read, true, 774, 0.013515336
3, 5, Read, true, 772, 0.012705526
1, 5, Read, true, 773, 0.012875799
0, 5, sync_write_read, true, 257, 0.037220096
2, 5, Read, true, 775, 0.01272585
4, 5, Read, true, 775, 0.010397551
3, 5, Read, true, 773, 0.011240536
1, 5, Read, true, 774, 0.01206145
2, 5, Read, true, 776, 0.014875845
4, 5, Read, true, 776, 0.015241533
3, 5, Read, true, 774, 0.014241057
1, 5, Read, true, 775, 0.013045234
2, 5, Read, true, 777, 0.010110224
4, 5, Read, true, 777, 0.010768828
3, 5, Read, true, 775, 0.021281407
1, 5, Read, true, 776, 0.021340772
0, 5, sync_write_read, true, 258, 0.046752524
2, 5, Read, true, 778, 0.021732093
4, 5, Read, true, 778, 0.02075655
3, 5, Read, true, 776, 0.011092193
1, 5, Read, true, 777, 0.010891049
2, 5, Read, true, 779, 0.011673132
4, 5, Read, true, 779, 0.014267667
3, 5, Read, true, 777, 0.013534193
1, 5, Read, true, 778, 0.013936479
2, 5, Read, true, 780, 0.012919241
4, 5, Read, true, 780, 0.010222669
3, 5, Read, true, 778, 0.010811291
1, 5, Read, true, 779, 0.010470535
0, 5, sync_write_read, true, 259, 0.03578828
2, 5, Read, true, 781, 0.011128441
4, 5, Read, true, 781, 0.013855882
3, 5, Read, true, 779, 0.013215368
1, 5, Read, true, 780, 0.013600123
2, 5, Read, true, 782, 0.01298098
4, 5, Read, true, 782, 0.010420179
3, 5, Read, true, 780, 0.011304091
1, 5, Read, true, 781, 0.011121596
2, 5, Read, true, 783, 0.011325812
4, 5, Read, true, 783, 0.014246644
3, 5, Read, true, 781, 0.013408059
1, 5, Read, true, 782, 0.013870619
0, 5, sync_write_read, true, 260, 0.038115881
2, 5, Read, true, 784, 0.01361046
4, 5, Read, true, 784, 0.011324904
3, 5, Read, true, 782, 0.011310796
1, 5, Read, true, 783, 0.011042396
2, 5, Read, true, 785, 0.011189272
4, 5, Read, true, 785, 0.013358612
3, 5, Read, true, 783, 0.01376013
1, 5, Read, true, 784, 0.013427057
2, 5, Read, true, 786, 0.01326286
4, 5, Read, true, 786, 0.011196536
3, 5, Read, true, 784, 0.010835386
1, 5, Read, true, 785, 0.011478625
0, 5, sync_write_read, true, 261, 0.036079937
2, 5, Read, true, 787, 0.014359088
4, 5, Read, true, 787, 0.01353105
3, 5, Read, true, 785, 0.014038238
1, 5, Read, true, 786, 0.013267959
2, 5, Read, true, 788, 0.011447266
4, 5, Read, true, 788, 0.011443424
3, 5, Read, true, 786, 0.011175653
1, 5, Read, true, 787, 0.011271615
2, 5, Read, true, 789, 0.012799882
4, 5, Read, true, 789, 0.012814688
3, 5, Read, true, 787, 0.013169133
1, 5, Read, true, 788, 0.013239183
0, 5, sync_write_read, true, 262, 0.037544579
2, 5, Read, true, 790, 0.01111517
4, 5, Read, true, 790, 0.011076548
3, 5, Read, true, 788, 0.010831824
1, 5, Read, true, 789, 0.010692491
2, 5, Read, true, 791, 0.013489494
4, 5, Read, true, 791, 0.013672269
3, 5, Read, true, 789, 0.013518269
1, 5, Read, true, 790, 0.013725279
2, 5, Read, true, 792, 0.010895868
4, 5, Read, true, 792, 0.010696681
3, 5, Read, true, 790, 0.01093086
1, 5, Read, true, 791, 0.010717005
0, 5, sync_write_read, true, 263, 0.035406458
2, 5, Read, true, 793, 0.013186314
4, 5, Read, true, 793, 0.013531469
3, 5, Read, true, 791, 0.013242606
1, 5, Read, true, 792, 0.013369578
2, 5, Read, true, 794, 0.010867304
4, 5, Read, true, 794, 0.01051251
3, 5, Read, true, 792, 0.011097012
1, 5, Read, true, 793, 0.010742917
2, 5, Read, true, 795, 0.013111513
4, 5, Read, true, 795, 0.013493336
3, 5, Read, true, 793, 0.012881247
1, 5, Read, true, 794, 0.01324072
0, 5, sync_write_read, true, 264, 0.037109328
2, 5, Read, true, 796, 0.01081618
4, 5, Read, true, 796, 0.010439386
3, 5, Read, true, 794, 0.010760168
1, 5, Read, true, 795, 0.010610917
2, 5, Read, true, 797, 0.013156492
4, 5, Read, true, 797, 0.013588879
3, 5, Read, true, 795, 0.013645799
1, 5, Read, true, 796, 0.01343006
2, 5, Read, true, 798, 0.010925971
4, 5, Read, true, 798, 0.010568243
3, 5, Read, true, 796, 0.010701291
1, 5, Read, true, 797, 0.011176422
0, 5, sync_write_read, true, 265, 0.038022224
2, 5, Read, true, 799, 0.013210409
4, 5, Read, true, 799, 0.013517431
3, 5, Read, true, 797, 0.013360148
1, 5, Read, true, 798, 0.013301063
2, 5, Read, true, 800, 0.011689615
4, 5, Read, true, 800, 0.011715596
3, 5, Read, true, 798, 0.011419119
1, 5, Read, true, 799, 0.011395024
2, 5, Read, true, 801, 0.012701266
4, 5, Read, true, 801, 0.012860434
3, 5, Read, true, 799, 0.012729062
1, 5, Read, true, 800, 0.013032383
0, 5, sync_write_read, true, 266, 0.035804065
2, 5, Read, true, 802, 0.011424707
4, 5, Read, true, 802, 0.011344878
3, 5, Read, true, 800, 0.011296967
1, 5, Read, true, 801, 0.010979748
2, 5, Read, true, 803, 0.013591324
4, 5, Read, true, 803, 0.013423635
3, 5, Read, true, 801, 0.013675831
1, 5, Read, true, 802, 0.013507234
2, 5, Read, true, 804, 0.010814923
4, 5, Read, true, 804, 0.011055735
3, 5, Read, true, 802, 0.010833361
1, 5, Read, true, 803, 0.011011526
0, 5, sync_write_read, true, 267, 0.037663379
2, 5, Read, true, 805, 0.013785132
4, 5, Read, true, 805, 0.013160123
3, 5, Read, true, 803, 0.013233177
1, 5, Read, true, 804, 0.013057876
2, 5, Read, true, 806, 0.010238592
4, 5, Read, true, 806, 0.010891748
3, 5, Read, true, 804, 0.010724129
1, 5, Read, true, 805, 0.010930091
2, 5, Read, true, 807, 0.013500949
4, 5, Read, true, 807, 0.013044047
3, 5, Read, true, 805, 0.01317891
1, 5, Read, true, 806, 0.013388574
0, 5, sync_write_read, true, 268, 0.035241144
2, 5, Read, true, 808, 0.010897126
4, 5, Read, true, 808, 0.011447755
3, 5, Read, true, 806, 0.011554751
1, 5, Read, true, 807, 0.013905818
2, 5, Read, true, 809, 0.013640771
4, 5, Read, true, 809, 0.012970924
3, 5, Read, true, 807, 0.012979513
1, 5, Read, true, 808, 0.010216313
2, 5, Read, true, 810, 0.010866605
4, 5, Read, true, 810, 0.011168599
3, 5, Read, true, 808, 0.011185082
1, 5, Read, true, 809, 0.013873761
0, 5, sync_write_read, true, 269, 0.037481233
2, 5, Read, true, 811, 0.013348625
4, 5, Read, true, 811, 0.013173603
3, 5, Read, true, 809, 0.013394091
1, 5, Read, true, 810, 0.011768256
2, 5, Read, true, 812, 0.011581081
4, 5, Read, true, 812, 0.011522135
3, 5, Read, true, 810, 0.011204776
1, 5, Read, true, 811, 0.013027215
2, 5, Read, true, 813, 0.013073869
4, 5, Read, true, 813, 0.013218999
3, 5, Read, true, 811, 0.013100479
1, 5, Read, true, 812, 0.010981285
0, 5, sync_write_read, true, 270, 0.035780178
2, 5, Read, true, 814, 0.011110492
4, 5, Read, true, 814, 0.010968783
3, 5, Read, true, 812, 0.011114333
1, 5, Read, true, 813, 0.013233457
2, 5, Read, true, 815, 0.01316585
4, 5, Read, true, 815, 0.013358124
3, 5, Read, true, 813, 0.013189945
1, 5, Read, true, 814, 0.011373095
2, 5, Read, true, 816, 0.011609577
4, 5, Read, true, 816, 0.011684517
3, 5, Read, true, 814, 0.014543889
1, 5, Read, true, 815, 0.01354006
0, 5, sync_write_read, true, 271, 0.038843766
2, 5, Read, true, 817, 0.013316986
4, 5, Read, true, 817, 0.013477831
3, 5, Read, true, 815, 0.011321412
1, 5, Read, true, 816, 0.011332936
2, 5, Read, true, 818, 0.011296548
4, 5, Read, true, 818, 0.011085208
3, 5, Read, true, 816, 0.013355329
1, 5, Read, true, 817, 0.013556752
2, 5, Read, true, 819, 0.013674853
4, 5, Read, true, 819, 0.013419653
3, 5, Read, true, 817, 0.011200796
1, 5, Read, true, 818, 0.01099239
0, 5, sync_write_read, true, 272, 0.035945213
2, 5, Read, true, 820, 0.010939101
4, 5, Read, true, 820, 0.014048295
3, 5, Read, true, 818, 0.013383476
1, 5, Read, true, 819, 0.013717107
2, 5, Read, true, 821, 0.013427546
4, 5, Read, true, 821, 0.01034517
3, 5, Read, true, 819, 0.01142757
1, 5, Read, true, 820, 0.011280415
2, 5, Read, true, 822, 0.01129571
4, 5, Read, true, 822, 0.013990816
3, 5, Read, true, 820, 0.012812035
1, 5, Read, true, 821, 0.012952764
0, 5, sync_write_read, true, 273, 0.03724049
2, 5, Read, true, 823, 0.012948993
4, 5, Read, true, 823, 0.010234891
3, 5, Read, true, 821, 0.011233272
1, 5, Read, true, 822, 0.011171533
2, 5, Read, true, 824, 0.01172279
4, 5, Read, true, 824, 0.014557718
3, 5, Read, true, 822, 0.01339947
1, 5, Read, true, 823, 0.013734428
2, 5, Read, true, 825, 0.013083018
4, 5, Read, true, 825, 0.010944688
3, 5, Read, true, 823, 0.011117126
1, 5, Read, true, 824, 0.010846142
0, 5, sync_write_read, true, 274, 0.035846318
2, 5, Read, true, 826, 0.010900967
4, 5, Read, true, 826, 0.01308218
3, 5, Read, true, 824, 0.013300085
1, 5, Read, true, 825, 0.013179539
2, 5, Read, true, 827, 0.013182542
4, 5, Read, true, 827, 0.011035272
3, 5, Read, true, 825, 0.010853335
1, 5, Read, true, 826, 0.011100503
2, 5, Read, true, 828, 0.010967735
4, 5, Read, true, 828, 0.01320112
3, 5, Read, true, 826, 0.013497037
1, 5, Read, true, 827, 0.013188409
0, 5, sync_write_read, true, 275, 0.037620077
2, 5, Read, true, 829, 0.013214809
4, 5, Read, true, 829, 0.010990364
3, 5, Read, true, 827, 0.010671608
1, 5, Read, true, 828, 0.010993367
2, 5, Read, true, 830, 0.013953451
4, 5, Read, true, 830, 0.013291425
3, 5, Read, true, 828, 0.013631761
1, 5, Read, true, 829, 0.013244143
2, 5, Read, true, 831, 0.01028846
4, 5, Read, true, 831, 0.010942243
3, 5, Read, true, 829, 0.01059171
1, 5, Read, true, 830, 0.011215811
0, 5, sync_write_read, true, 276, 0.035443823
2, 5, Read, true, 832, 0.014194263
4, 5, Read, true, 832, 0.013561012
3, 5, Read, true, 830, 0.014086777
1, 5, Read, true, 831, 0.013319012
2, 5, Read, true, 833, 0.010360535
4, 5, Read, true, 833, 0.011254434
3, 5, Read, true, 831, 0.011052872
1, 5, Read, true, 832, 0.011310796
2, 5, Read, true, 834, 0.013577146
4, 5, Read, true, 834, 0.012630447
3, 5, Read, true, 832, 0.012837386
1, 5, Read, true, 833, 0.012586656
0, 5, sync_write_read, true, 277, 0.037329538
2, 5, Read, true, 835, 0.010341888
4, 5, Read, true, 835, 0.0114979
